#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
raffinose	292.9000413857852	290.0445880018523	289.00650829250793	282.9105368630539	353.88781926123016	314.50545813501867	242.2361128409219	236.30802986350437	266.2229476331637	369.37705449517824	279.8953418270243	272.9560333876703	288.19465790361943	332.75093771930756	290.3503379739502	297.399876137499	379.2981231065116	310.44885849083295	384.4018485588117
salicylate	294.9978007894697	291.3990804782486	290.2314288583641	288.0652358891443	359.592224758828	315.2197833592516	242.20539065698352	237.17303216016623	270.4906468882043	374.13136275383164	278.4308649864232	271.80294502319424	287.2667235967315	336.61229095840616	294.8803950841067	297.45481081255497	378.8700889888851	313.4105991195014	389.669725476368
serine	296.41224751298074	292.18298145468276	290.25157571334205	286.5912476931458	358.2281127722874	316.64995805212357	244.2031633983385	239.39784495811455	269.31110957247677	373.6253232958198	280.4530789875467	274.54099940107403	287.54480871922675	335.55806881366874	293.5138412343052	300.09459835782553	379.3863036531511	312.4486702362525	388.2103811734415
stachyose	292.97097259961026	289.67842776798244	288.4251288961076	282.0144635446938	352.8556801851496	314.82535887049835	241.85659131872364	236.36042926095797	265.65692804312624	368.57995505601065	278.67315248700396	272.08701373624734	287.3165825952563	334.00192331555564	290.107315447184	297.64651787795174	379.2182584393749	310.371994709792	383.7273590333709
stearate	299.109419251374	294.57223258509026	293.1866309474422	290.5272026079955	362.1590276471663	319.2101404483466	245.71848610870455	240.2888681369777	272.93114114961384	376.65627284109183	282.68813536969395	275.3003260305576	290.0249293439977	338.84248569967826	296.9761527121338	301.5029845811381	382.0329020924895	315.7401025209124	391.57690521376423
succinate	294.5917841374345	292.0266773162085	291.39844860251884	286.79393103038996	356.250821982003	315.5252352994892	244.58951004763895	238.7341769625405	271.0113023381249	373.58541891527193	280.2323192816402	274.3607456657185	289.17805845465983	337.3722248582591	294.1520240117438	298.4867840401987	380.5554166982806	313.49582041791507	388.0385438065025
taurine	294.68264979964476	290.4978761695663	289.5735985862445	287.54334719294803	360.0780376928544	314.6215650694596	242.19218189146187	236.7238664105852	270.1120855782287	375.65880568058793	278.3209412922902	271.5692186892309	286.7546158625401	338.05139196818953	294.76669175456516	297.61870596293437	378.94328335407175	313.3960517581983	390.8291534186856
threonine	291.0635247098871	287.46724745118905	284.5880077666875	281.3444942554155	352.62452409602054	312.3396267133585	239.66796170122052	235.51310099785556	264.28771157159724	368.09113784465274	276.94872777595685	270.84009003273707	282.84547910935885	330.3268672614558	288.726900572421	295.68039188593116	376.53699940661585	309.0703329115803	383.2427632737342
thymidine	290.0979488855906	284.3976416874534	288.3728484609542	-454.69801418230423	-383.0760690711637	313.4000152161088	241.00479257788498	235.77739568917207	-472.25454408204564	373.81190512273935	277.1149318881792	271.7681415641396	282.9685143677357	-406.311055462467	-447.9751358421383	296.3460756467508	376.2433648446563	312.2032344567664	-353.4762071266135
thymine	291.2545039546225	290.94472161484515	289.5185724651721	286.7622316555412	355.54408213075027	312.19873679564114	243.02993112514898	237.83733857347616	269.9402547544295	373.81773927614114	275.7113189285013	272.5684952689912	288.0577245509724	335.98613502022084	292.474668483594	295.1366572765505	380.01302528475037	313.7635032063472	388.7518565870469
tryptophan	296.03942679457293	293.21800204555416	289.28886796387894	284.1771600639092	356.44610301373586	316.3959654668962	245.54773422853643	239.32329169073193	267.1193219195347	373.4727220355903	280.9256463139894	275.5373657167659	288.99084062894167	334.26514962972055	291.54998004045626	300.1135177736319	380.6550588900224	311.4269384661594	386.697070658135
tyrosine	291.8312005299381	289.9867470930716	284.0852328573038	282.0569225167819	353.4125357067472	313.30307656030163	243.20889508346917	236.83402856088966	264.92452738577794	369.2642576218752	277.6367266702026	273.379810433987	287.3972365942798	330.92523876754245	289.596718774591	296.4749229164975	379.7703198601488	312.2475132976622	384.1987208026702
uracil	294.88500026762836	293.4858139233064	292.3961265649844	289.30901933633953	357.03082921920713	316.17274098913447	245.3830206146101	240.00487960657574	272.3094473165566	376.11167925042923	279.9470291958159	274.830594039754	289.97949510059107	338.00273660993815	291.4072237657289	299.499584043865	381.80569394539344	315.57964279166066	390.132728026449
urate	289.9343952514073	286.11148608978283	285.16135113964975	283.4687663088153	354.60828778211066	311.2292223070199	238.23057375805678	232.48078725533873	266.265386689937	370.65896675933186	275.6210338292789	268.2215071677554	283.725447440875	333.2278831435805	291.56403806433565	297.0598363528848	375.69674977208433	310.3114616246374	386.91814729051003
uridine	294.70294906147035	287.07536390938776	286.071755548629	283.11339445523816	355.1203242764439	316.3306578682024	239.39531110544152	237.13734168558852	265.4376594830617	370.2140537829869	280.1999018711479	273.30934321014536	284.3482247741662	331.86243929502075	291.1809156726975	299.02783757845367	377.03402560557686	309.1705305843306	385.8994562879334
