OTU_ID	sample_1544	sample_1552	sample_1827	sample_2208	sample_1800	sample_1575	sample_2147	sample_1812	sample_1811	sample_1451	sample_1300	sample_1728	sample_476	sample_1400	sample_676	sample_1663	sample_1388	sample_1495	sample_1576	sample_1284
I_5	781594.4220625311	899141.9834928929	2926089.181982307	1349370.7005502065	1608862.6245762962	1141055.9153160085	328911.3347792209	2324440.402858376	1714298.097459017	1081560.3524333113	1421369.4169752025	1146045.4069459178	0.0	998083.1177416124	905867.7741219609	1030385.0976867076	1937399.814975649	934986.671146065	694697.1245062466	2103682.021188697
I_6	112049.1357304977	197713.99696999323	229698.2044811236	320400.8386493244	480807.3730848539	114235.02993745192	184489.93136977352	369399.1449705659	324356.0273932896	563345.508438962	235969.0893194604	294950.6219514875	0.0	302418.0726653704	424518.7446166231	234045.9798218227	343701.0422112731	169726.05481063935	165946.16386181954	313406.3022142225
I_7	64140.26541801975	65414.0792957892	111484.3075067956	198155.10947386795	201262.9447649625	76371.95278410245	86307.09368278291	172376.4924036816	111643.11622265483	163787.41774408758	123345.42767161892	131285.2188116206	0.0	143342.48074396883	154928.53860345244	80678.38360476881	151516.751658148	97349.41217672057	80500.83334235568	133398.31973948737
I_8	146326.09153053325	183996.33674693696	360271.04793634964	360298.4845034176	359853.0320521432	239272.95383915165	141433.04020912366	357383.5249595822	268436.74341216177	304939.9124850205	550459.6564809786	380721.6492799587	0.0	357479.20280855946	350885.4390279395	243359.8368483932	365085.193325858	230140.2492014888	279572.7609114257	421260.3758000836
I_9	195370.1739318026	249163.588841009	522585.3905790184	322050.1477774903	254729.1785259312	335138.1819884769	174211.72185486398	413926.8901288452	303316.1320830927	459296.3099973503	463133.8857453642	424518.0074479355	0.0	343112.2648148863	277033.12165096373	219647.7062010656	369257.7737437177	241553.5426304557	207296.02107298965	465136.8090937096
I_10	140416.45854138787	146604.9844483372	326404.24001752626	366769.6163340109	347513.2486182865	314556.9247187901	257993.4982924628	352745.3203589565	325459.27120486414	401765.9234169138	636415.7962031803	333163.2647271793	0.0	285206.5033095035	225328.00809762327	266200.7077705939	328634.4200339833	238515.60933845543	288044.74308618915	321707.6105202879
I_11	143376.01337984373	160502.55377034552	295490.0065235969	281692.5261926501	230248.38124244168	326764.65866217634	158848.1134968567	371827.3860009217	286930.7080543535	342200.01294559374	335253.6852267245	363281.9598694509	0.0	296906.34026651783	197479.6760078504	336289.2525970545	351753.3070088555	310993.206300876	250037.0178076545	260187.01939992097
I_12	91661.2832849136	119415.69186686838	233177.8411324376	242442.96484743137	235706.3163344659	155548.18633532265	116192.47499480422	283353.8120306012	202405.9064711017	187847.6212726663	266049.7114395332	226131.97769749552	0.0	271442.216557723	180431.69851739	141542.68533062647	216766.31538466533	158393.55969372852	192575.21317647008	261348.58224279585
I_13	155424.89032030277	171780.7991655505	402729.669409273	224871.0591852892	269913.3881306579	221045.9360810791	107399.02435173158	301808.5160503667	268364.4749727108	246802.14591455983	294785.4823904113	275379.0659603779	0.0	288495.8606244537	208910.47324709507	232757.36809139609	370787.528746885	219344.7488907512	199100.0056631069	324105.16362618
I_14	75365.7070720144	80076.57085548682	139655.26415694455	182476.3252727832	212713.5716697254	130570.63377486831	100026.21876366806	192424.1019661973	113717.93350041294	246439.96258597315	173991.71964666812	156385.01053201652	0.0	167315.9959615341	166030.91010925226	107463.46857437392	169653.81266866124	145013.88287493397	116151.34402293788	153765.84008189588
I_15	82254.7680020986	77306.71184710236	126141.89302777532	164618.48917974293	208327.50455742152	124269.45986274356	58305.21484970693	172335.17907362958	182977.00027435823	179135.2786632051	151501.83772183306	207012.4045519056	0.0	162878.85072501554	118510.51208180726	144825.2474330133	235660.12495441144	147015.0326320496	140032.9054865123	128948.23172206264
I_16	80785.71613686044	83445.18127055555	134151.4764441	187513.4488661802	235473.16906604008	116805.60955291378	83708.9874326082	200968.25090350056	117147.15251869996	260308.3077542996	188811.52293421805	210908.08838588384	0.0	159139.38862667966	160939.01458379836	133982.24020290558	198969.7034188509	145862.47392806193	118195.96631203544	147479.01721618342
I_17	169796.95827083438	165523.16606345988	477952.9273077521	270823.00613990787	246013.74778651548	284233.7698472677	136302.71849062564	338042.4718496026	289309.29657951125	273773.914454739	338189.125102706	309436.2212272085	0.0	274157.8202907005	207164.73708065064	273430.0104899538	311874.93465388607	259228.96833615893	218810.54149498284	279459.17993908847
I_18	73312.67765648589	71771.8533329309	115648.71878950873	163140.76992124834	161160.19587724892	124319.36010416244	62782.64075675845	175435.7832433074	186176.90830221013	178318.80960874894	136569.69449873254	175526.72634244786	0.0	167425.0283029696	100270.32502327223	149605.59400404946	200441.7536154796	144949.71813793358	126472.45446105192	120200.77721098272
I_19	57793.12162661528	60117.09660896707	98573.99827025631	121984.56049048364	128440.46261741025	73012.45507755809	54668.46789604836	137616.87023438327	107741.03960591504	124340.26401798984	126063.59315942948	122134.23137111576	0.0	122029.9512263839	98954.6492780952	89411.87227468645	126338.61298945596	87977.58974113209	76270.24137022367	118564.01093050493
I_20	132182.45508951586	149274.38742645705	229530.38578807752	349812.3267023786	391237.4640101087	133535.98097853368	190180.336410122	350364.5009529781	247504.894522585	410583.2945855441	340730.95843401423	273255.5693631491	0.0	245837.31913322065	379947.8082396396	168638.0654931647	304006.3743923585	170479.79238299915	188028.34374003945	276145.7382383232
I_21	211845.2843157445	319669.17659714434	442050.7067664986	579469.6255097472	902545.0044639	316640.8988757968	286260.0746911906	809843.0414914961	409788.38031638495	999660.780769296	903926.960319192	605392.0536986599	0.0	415206.30182011885	576931.2017492406	347965.7695487977	647824.5567842375	329447.6493792389	383419.1327520525	624015.7483701423
I_22	76094.17191395968	77778.72846084645	103707.16185171629	138714.02649336102	155365.6705194515	80506.40688223194	67197.97072945531	152089.34002073418	128082.00935361291	146576.9905863511	122112.38257361967	127790.11203095682	0.0	149360.27010123915	125028.02262530464	83830.62497715993	154330.45630932794	115971.05841679286	96692.5578335778	120977.76851844417
I_23	161422.07006105772	248419.57918874684	436172.44644075725	318143.7387653186	378322.0131604616	427708.4026543282	306688.7018893965	480615.7780420097	376502.3144725171	540659.0703738659	472569.82338524086	554827.6595480383	0.0	338019.5639660633	236013.6326239644	509516.3135058936	382313.9602831262	394981.9919371408	297270.6333432416	413611.4667076424
I_24	159656.73222479774	125767.43730553688	326432.4859366312	199372.4334004484	256341.9846961654	192229.47146687412	103386.75773672556	263115.27580347494	267855.74481782835	197098.0377277429	203821.772524011	230662.5276820983	0.0	251803.45204474885	247153.446255756	164138.3218329577	316628.9065134039	186570.29222668995	186252.84184652744	347848.6883208932
I_25	72446.99414919762	67567.5850610053	112797.8830363794	136536.97044322698	162353.41018485208	88117.82503662125	59398.55384501917	162546.37142129702	134076.42710528584	127657.98926847403	127415.46028804034	140826.46724545964	0.0	149672.46008614637	141834.26233197545	99995.6883666281	126711.00572469903	106561.67693407742	92892.8323987789	121090.39785848618
I_26	123139.1079374169	154685.24294058693	181996.25277305537	259640.75689049985	277012.90218522574	204809.35622737743	93974.51854993742	224652.99876533807	241011.86123730568	355455.6366199616	178209.34223874932	412439.1500022328	0.0	327278.39069765224	183393.97275910727	217240.40317314697	297915.8819259046	279022.903322281	212443.63708263088	219061.70489166927
I_27	83272.14505724344	77632.5869507302	122600.47310641232	137915.8053899002	179294.2152807366	118786.14131560898	65619.53368024321	140845.65351633908	153428.3476275688	141583.7466244623	123116.7976635057	156228.04582356272	0.0	136572.55653008897	105917.50886073086	130883.60807231812	187744.1709961853	112655.81391294573	115924.70330638372	129571.89169743478
I_28	125033.8204553504	118129.24291482502	173447.9280418306	209062.62000773428	257714.54208881213	165708.43570637592	101769.99598041589	191912.1616065485	215772.31399024572	285367.09836571314	177576.69829919722	276736.6480162558	0.0	234392.7874862624	169803.8455269725	150096.18045946833	253825.8058587834	236199.5081356082	179813.34459628086	142226.740594049
I_29	83781.66320372789	71179.79441645875	121942.11953293024	128054.76090097768	155184.52570736222	90747.81286557732	56406.387040715344	169370.26382662306	148518.26824036866	133074.09800591628	149015.31664678807	124581.33647623166	0.0	173034.20304745584	127376.63128031252	100068.15886834488	164035.3555770669	90500.59712723362	99179.50135925482	145968.61537873145
I_30	144304.39338464453	145208.2737943457	230906.4765430076	316251.36675642245	303806.33855417446	337768.5518728458	127438.03769158876	357119.57172084023	364781.1467607646	369995.4616152187	282674.12881019054	357799.0514026386	0.0	348815.5066839376	187596.0153104376	466997.3889698388	371227.0360050592	335509.9986616251	187417.9677928505	262426.31967868767
I_31	158164.3161783547	175863.21864122825	284411.16433732223	315066.22037120006	307918.7920110458	303743.54746415606	282309.7666243322	479485.1257916604	254605.9866192209	434054.5853927652	487386.02524572064	320440.40010104084	0.0	267390.5726296259	280328.5279191971	295009.0263427243	322651.2781164441	384746.65356788575	239265.32937484217	313754.21158152795
I_32	128107.088100644	250739.87649747625	313104.178600825	334623.6504282922	331070.629948164	333675.2762536589	184527.71613819292	473965.75424444623	391383.46433440986	325378.713452576	358778.2307385178	294423.8177003266	0.0	338027.25626069424	204176.742165051	347277.54692156095	349589.69836789847	269520.5887730861	278412.6309663569	253490.7432186854
I_33	2431980.130582312	619275.6817500114	1837160.7275209755	2931005.083783374	1430319.7003464713	3011957.084435596	4864038.022410787	1969322.445846373	1588850.323439822	2703791.302429742	2960436.529529896	2131578.609367396	0.0	1413050.8698137195	3182595.393997489	2578128.6834368072	2828213.900208519	7944346.908079932	1260149.0599112653	1840546.6910019089
I_34	132144.14697368362	171086.26971813533	287559.04606975475	315552.58572073333	350015.6807149538	261381.2345397418	194516.726137692	419205.92515687033	302432.12863224495	431607.6521757792	380343.6336678045	395632.9875718589	0.0	314208.38028181274	230899.53927574283	445808.1641549637	369836.7429053842	357161.37706119835	231947.8426767108	318607.3608121824
I_35	165814.09657668398	219477.81627982465	408193.3979151774	319418.1915730361	355799.1264149473	233272.17549972184	117940.53879075046	342035.7188978417	244374.881403866	291964.9204649515	352397.01196579373	381101.1108357561	0.0	283832.65544330544	212509.19695116588	249478.3235021596	272960.6811516593	227439.29699170805	228260.5410569972	427762.5725224507
I_36	215697.63874610089	221623.4693894864	401745.9434585586	290387.7644282084	283174.3438011293	256695.4687067693	105404.26892879378	417306.075909803	274552.8231525643	295664.1876417066	280516.21145136823	307366.67441660515	0.0	322278.54919176386	195817.307448303	180329.8584726948	339420.2051436232	261869.19097995936	217589.0013126483	429251.5497180846
I_37	61409.9760114724	67142.68343579947	106895.43934941116	137120.3397264318	186011.71536082705	73369.51289527181	65833.17492346921	171489.5767925347	112890.45211880468	144438.05234882745	104709.42753769273	112083.59410253842	0.0	122104.58691312632	123499.34186548478	91941.2034748456	150776.2680676285	114389.74718709136	83076.96811930284	104612.41312523092
I_38	90153.49666878417	121675.48901678066	199786.64971016083	261921.8886908453	264481.73770373926	104255.31509941	131708.48747669015	300661.322918241	221287.12639199608	204552.80732046167	147447.44705721873	203015.911220188	0.0	227244.5649665265	273394.3248942089	146565.72612751546	273929.0881223986	132913.2950074123	149151.8790911614	244758.58118020545
I_39	166763.1349231479	216934.85078836104	417960.4415492356	325505.3034799226	420826.0828066143	417120.3115100795	320018.0195965708	476218.9575964844	347902.86282631627	509672.30065691983	537851.702159089	454514.90947052825	0.0	405784.9422502453	264717.4526010963	429045.62850481697	446306.6425473165	383068.95061787206	325729.7775525684	421843.8510704138
I_40	165680.0303475909	227525.30456266511	280415.5596817553	476516.1429891513	549317.4884381914	226982.2951382824	200745.21033980808	318159.40218618256	404013.0585060471	516530.2481812024	349204.20071801293	471075.987431508	0.0	505690.6569594983	359325.00625581824	311327.3843704075	415962.29487004806	327147.152879063	285489.2380995284	303875.0748008399
I_41	65222.73298864946	58375.44162622395	95945.50963511768	144680.70614117372	156546.04466613047	77765.97331769131	53154.36498300773	149070.63843699967	119883.2209845484	126598.2990610494	107898.73437636958	112585.0903111724	0.0	143080.25048826353	85926.14444606124	87609.61721043506	107720.8535614742	96111.84416938468	109178.77278158712	100216.42873134535
I_42	58969.16032024077	79512.27976669915	115280.53075089102	157636.8206245826	180567.3466565993	76055.39523269139	65664.17521071319	136825.80562298387	137958.42926290963	128774.82126144411	132006.35228430352	154806.1733645989	0.0	193804.9003159513	144575.5470560622	104129.13524150428	175777.50534722913	121561.93476235124	110685.61885717852	167388.68754720662
I_43	207283.9078389453	239683.8246425309	568749.2106467237	643471.1902071763	712722.37586947	286785.45034380024	357035.41617577645	727393.9075842926	317899.1903405553	649523.4988611733	606411.3287979008	499255.4783250192	0.0	384936.17023110914	477368.011929239	314055.2289380529	565102.2710839766	474043.931995715	444061.511749213	697865.2324047331
I_44	79165.37440895267	72484.35318990157	137432.0239283998	121881.8703362073	146267.60466486754	114128.30254038342	69865.81918071046	144482.53381120198	168632.4475772756	174412.2717700075	120817.44167696458	226593.54488729624	0.0	174483.88756526195	130120.13025559162	138326.23870040025	219317.6830615424	141374.7380644049	114640.84040744956	151664.64184762252
