OTU_ID	sample_2353	sample_2160	sample_1861	sample_2187	sample_1533	sample_1828	sample_2262	sample_1728	sample_1799	sample_1758	sample_1760	sample_388	sample_1347	sample_1558	sample_1401	sample_607	sample_1546	sample_706	sample_1543	sample_1600	sample_2192	sample_1811	sample_566	sample_573	sample_2289	sample_1740	sample_1427	sample_1337	sample_1825	sample_483	sample_1522	sample_1832	sample_669	sample_2222	sample_473	sample_1500	sample_1475	sample_1520	sample_2158	sample_511	sample_469	sample_1489	sample_445	sample_2311	sample_1774	sample_2274	sample_520	sample_455	sample_1387	sample_424	sample_695	sample_1637	sample_1275	sample_1733	sample_429	sample_453	sample_2148	sample_1479	sample_1535	sample_1644	sample_1854	sample_743	sample_1464	sample_517	sample_1484	sample_1357	sample_1622	sample_1456	sample_433	sample_407	sample_2171	sample_685	sample_1269	sample_420	sample_535	sample_2281	sample_461	sample_2369	sample_382	sample_2167	sample_1707	sample_1560	sample_1443	sample_651	sample_1291	sample_2261	sample_574	sample_1276	sample_1372	sample_393	sample_565	sample_514	sample_1804	sample_1298	sample_2219	sample_1548	sample_726	sample_1263	sample_1678	sample_557
P_10	4529877.4405194605	3115429.8537140214	3153294.421388285	3658083.364191066	2766790.019285405	4470567.670045867	5107329.689440271	3081434.135392698	4068999.9384594257	3985829.1939789904	2708491.856366565	0.0	3975171.53060305	2074119.7330957328	4179031.571506717	4316626.453156595	2409726.091978905	2791468.74388838	2211519.90812812	2005432.926138986	3223837.280485984	3704260.512507232	3638878.598168824	3080919.8414127687	3366545.271198685	3754141.812232939	4151672.75596688	3723761.832566917	3356730.9773197626	0.0	2585593.029547091	3592397.668454948	2582574.076933198	3122244.7563549094	0.0	5902971.779781405	2999803.280825065	7126724.047559048	3730453.363862409	3590117.980030939	0.0	3957616.7616321854	0.0	2303705.7123100306	3198466.728365873	2554203.512329718	2345599.7467948305	0.0	4281725.898511161	0.0	4687106.548634331	3935949.138850835	3161784.962090997	3268343.628835956	0.0	0.0	4509476.496508461	4972697.341331085	2707027.5216645566	3554677.780345479	4413657.541391833	4342176.401464186	3575664.4219047856	3089669.421607468	3500777.9511952493	1944482.1579279816	3870348.83621298	3605031.5801414144	0.0	0.0	3532198.994464706	2392136.5984047065	3478750.5004972946	0.0	2837466.26436902	3094309.279457006	0.0	2406564.0740121617	0.0	2719736.0755541525	3446358.182517892	2744350.0649572406	4948546.351593297	4211955.065051149	2623843.344168022	4317312.058784849	2861781.3597639967	2956066.8136183666	2936009.7692827885	0.0	3109974.5660485267	4235299.537067495	3930828.837941314	2518102.816175539	3823615.915276844	3474981.5740710543	2751996.861064933	2327736.121116477	3264324.47401077	4687137.072961414
P_11	4090886.593307392	3882766.3915956346	2829450.598813874	4165157.357831264	2267745.1380072534	4996043.000528767	3532739.2526934342	3684271.315227175	3086223.8961520875	3391303.183541559	3721236.420498431	0.0	4599538.1671740655	2858918.649097757	3828368.179542957	1966317.1333919647	2429690.892170805	2852879.3663937114	3152505.359184552	3245948.6945663854	3873924.750727389	3634897.799153176	3704506.394065981	3812079.965572072	3564240.904975878	4879703.924135827	4044375.539409839	4221864.321637098	4188853.673332966	0.0	2517615.8015615167	4145049.1418303656	4387299.08714586	2366010.191670308	0.0	2050539.6881215128	2871690.0054921564	2309030.1419345257	4367343.40255743	3328285.9642828912	0.0	3315637.7002894203	0.0	2719146.9130450045	3828003.237236131	4447858.283145215	2522474.2381373085	0.0	4204844.457867169	0.0	2597674.9883174463	4067532.538026893	3315677.1938533466	4336084.967238861	0.0	0.0	4712055.497205736	3689609.867931314	3379659.5006278427	2888358.506406065	3367469.755887164	1801891.2724151711	4414394.574660603	3925477.317653493	1823189.297952492	1436652.1085825448	3395387.2500632904	4186630.879329845	0.0	0.0	2721409.751627364	4710706.949597188	3538824.983269174	0.0	4446847.910521425	1915081.3731222064	0.0	2745085.879123624	0.0	2032920.3231568628	4058858.824638718	2661213.135116458	2915257.937729723	5213480.517273058	3172508.8719053194	4227547.583103218	3236142.084735216	3300059.964824621	3740740.88989773	0.0	3782712.5392171806	4206448.831303813	4406253.519971634	3161509.866242242	4014453.57070514	5334652.81657626	3557091.437806775	2113567.38290364	5222219.702238632	4564504.668236722
P_12	1872426.131667856	1827625.2085659348	3581130.8640171406	1553250.1181204794	1463731.9104426038	1850222.430539007	2619736.5193981323	2494245.26905553	2359949.68423223	1860228.6073113547	4928792.172928198	0.0	1505890.316426069	2377078.032911808	1765121.8209612828	2381049.618743208	1115607.740116821	1748615.9122358558	1208146.0742581787	1251529.4196452375	1678409.6137589435	2133105.2374232723	2390562.12616418	2951567.618671813	1666280.9953914492	2251725.6990495888	2602714.612236795	1744467.407944664	2101087.8997431463	0.0	1147312.072525967	2164361.655976359	1914373.4350850333	1758552.978094256	0.0	2903807.5828950536	1717606.127210677	1864919.8856692552	2086703.2407553592	1644346.3115316434	0.0	2252006.8439550004	0.0	1322238.4658798263	2116110.8949361043	1439417.0970915332	1817717.0411101584	0.0	1509563.5687899876	0.0	3028240.029985246	2059712.4581229056	1588549.4879724055	1404855.633132896	0.0	0.0	2256583.641956988	2303624.7138443864	1044712.8257099558	1854014.8368235093	2380160.892014306	1855789.48727254	2640434.9614853766	1290292.443226942	2548885.329049476	1042250.4704220742	1939820.7327897632	1969771.218487984	0.0	0.0	1713161.019033791	1533785.6157923038	2113632.1792728	0.0	2137124.129060137	1639330.364496924	0.0	1799405.8336312263	0.0	1824468.538753528	2104355.509592192	1261905.470277949	1988781.7844910084	1569371.727443293	1053156.2161918047	2499946.365135744	1402023.0109377971	1573060.6426050286	1843422.089188445	0.0	2303363.8620234323	1921007.924875284	2242903.3739324603	1619490.5491048242	2412362.4103999296	1664598.8283960645	1303174.260137485	1607738.9420301728	2641076.326148941	2330256.3797840383
P_13	4762619.031491697	5431437.635204345	6218694.375726183	4499180.053224118	3729903.101857618	7288954.591666291	12906650.0183208	4731846.973947059	7348924.337151434	4322472.579549512	7581630.761078599	0.0	5020558.549299693	4915496.060693349	8553230.189792737	10258559.853952674	2868712.3620738303	3756364.367696647	3552589.511611029	2462586.7549054315	4127931.1991992905	6761198.841070649	4670118.899589212	5312795.445628491	3616368.717817772	4751744.289599578	7087311.254577776	4906432.098252198	3852748.428673904	0.0	2714719.1629250715	5044174.916349936	4571519.362072517	4118018.3570881938	0.0	4119443.910623821	5139603.626672684	6110756.748084986	5622574.520426572	7317957.095043294	0.0	5175727.145510659	0.0	3308396.268274318	6303518.761447245	5319617.359353112	2817133.491636788	0.0	5396181.915940602	0.0	7094511.21925427	4476071.641041446	5445758.7595037	5601914.041543216	0.0	0.0	6795896.943490843	5267565.660436587	3139002.8886521216	7461540.527151383	5126745.798126716	5579221.678480918	4237331.28033404	4227599.924011626	4836768.081829631	3171837.2580047846	4189743.764531958	6119517.144070309	0.0	0.0	6918725.294323056	4400986.761069197	5412818.5561238425	0.0	4071873.772866061	9911444.947244218	0.0	3743628.188447176	0.0	7014695.537511472	6063716.509119381	3631542.550822609	7871929.437418236	3824581.68626659	3822271.5043425527	9203450.331206786	4153899.697984767	4722584.90956954	4132564.0774053135	0.0	6679297.364499905	5873194.636315931	7335695.793178021	4279750.002665803	6024943.980021499	5126349.833040884	3550599.0318834074	5613623.288601036	5900004.069657341	5736270.296592926
P_14	15153577.96021596	14404257.651881527	18532579.698144745	13161675.981857875	13669909.146141084	20910180.519934174	13517417.403177984	19331993.69097045	38890416.563257344	18291019.986083023	26848800.920693714	0.0	16545115.305109035	18219913.292195845	17754220.409549117	15528058.63903536	10689170.2357618	17399645.82846555	14982418.718424328	11522518.64703502	12768201.47377213	20305851.1918568	26226279.582787886	15967216.809994906	18377796.049161468	16848341.23255738	16598513.103530796	14426147.112719951	25728610.14205119	0.0	12796774.73621509	31617869.73148841	24866271.364048418	26779003.2407202	0.0	14761178.60289545	11392731.448108597	11761208.676381174	35666540.70239568	21049245.32847144	0.0	12464873.467912288	0.0	12721790.48356775	15777958.701461568	30535006.67493538	9358615.575558191	0.0	20702777.26302573	0.0	18674760.384093177	10760527.840504363	19737229.995370943	17808829.765387774	0.0	0.0	12829639.617744591	23516933.59958192	10857601.599440238	24823814.25336114	19246880.50594018	15872907.15578086	29425818.68944098	10550336.137383211	18157789.97211996	8680961.204067573	13546905.162587672	17478646.979107216	0.0	0.0	19493966.683563385	30880557.86617978	15680447.104404334	0.0	23074687.92199383	8133521.929299023	0.0	21426895.92715165	0.0	17754601.001246523	28680447.1780877	10753937.860240825	14658853.21872833	9835897.197607974	10610008.51518399	18928392.12227461	19796904.74753773	11248614.695882076	14300333.844846273	0.0	27407667.0911269	18125865.958326943	20261712.96802464	18009116.87818524	25795246.85298964	16653224.127462074	19846618.58212328	13582313.635795072	37368946.05446905	18131637.959642705
P_15	3511455.490176284	2111636.4513493343	3205440.299940694	1993602.3384002552	2457603.646206002	3716497.559333809	3124096.283605308	3575450.04716879	3863195.331536855	2560949.221808967	6655149.031383878	0.0	2130769.8382492107	2592170.5967325643	3401317.408243103	2261770.6683896976	2035470.7286429263	2387403.351821805	3243564.5587264174	2060460.9060943727	1964781.1529810063	3313035.154754654	4126753.342242948	4535032.889730382	2257696.3092467287	2518710.5950942766	3843580.45017269	2772125.2048781244	4594711.720625318	0.0	1868848.5843189275	3006897.4427309893	2452751.4225124856	2457772.8802637374	0.0	2690872.517499913	2027605.7743054528	2029238.123338637	4231836.246864463	3099059.1823318936	0.0	2604963.403451288	0.0	1973868.8379192369	3482561.8773927605	3015266.8908893275	1885728.344206768	0.0	1990184.657994488	0.0	3330766.1779189883	2156021.543782145	2053441.3824569231	2157796.488150712	0.0	0.0	2542566.9437498394	2741701.921925063	1625299.6181405245	2441112.207254228	2780275.309659007	1891732.4950540927	4866377.3561936105	1760221.8207392574	3101670.004551974	1217881.1128622305	2844377.49729106	2235974.06654798	0.0	0.0	2447526.891883242	3619737.9706103066	3269953.248393583	0.0	3437789.245294793	1589671.4371985793	0.0	1975099.4804536533	0.0	2113928.036499188	2941422.493349067	1791078.9388125984	2365996.9667399502	2322474.86373892	1889648.4063289885	2842787.4025364527	2101703.3224528674	1759628.150165366	2509110.079609243	0.0	3471815.0637955503	3268768.6080008466	2794124.3585219444	2879418.2355953828	3778085.2048081886	3048155.8027372104	2070290.896834068	2233921.502695088	4235311.238894007	3835690.191354268
P_16	3879007.1519827326	3718870.144469855	5195105.752976706	2897995.147463313	2129989.285527039	4413331.013256012	7473451.38599029	3606390.619102834	5657751.834388966	4104781.055975783	5925287.17024563	0.0	2795967.4184986274	3133117.710661544	4568048.166161101	5257447.275903749	1856599.612966324	2773126.233542393	2431304.9782906063	1922834.4580390824	3140433.350281448	4393766.534223062	4080449.988564923	3576802.890202491	2603996.005330949	3421763.020261981	4593982.31198901	3919470.120140725	2199413.351801459	0.0	2215881.3703956488	3695595.895285062	2538923.9638933702	3079827.506149522	0.0	4224736.7765755225	3774520.195703161	3368542.875512875	3552948.164037188	4821491.722924475	0.0	4256693.729798674	0.0	2378099.7987164087	4357587.333622452	2989059.773347379	2352047.5639560465	0.0	3729741.2715913984	0.0	4409741.082724163	3233080.365097163	2636437.1635607346	3380155.238454363	0.0	0.0	4540160.936848054	4015303.700980093	2308298.755609533	4405636.131881507	3056667.00540276	2711025.226595653	3711578.749165848	2838085.381473359	3226319.5267226165	2380696.9124354976	2770043.483760439	3243231.7075496083	0.0	0.0	4904880.527711086	3111209.215039856	4004924.635049211	0.0	2341391.4095146502	4466061.60079755	0.0	2703091.887437427	0.0	4471315.38339317	5264443.536544664	2275293.2611405808	4043074.69084358	2701370.0550284786	2464713.7939144904	4345957.963212814	3186890.115342159	3160244.4496542267	2339107.8491529613	0.0	5422080.557270907	3369851.2000334	5023660.695909726	3087463.658782614	4241591.831273984	3323203.6002413267	2808184.8910678807	3913844.610570037	5102944.575979156	4084677.2299771486
P_17	2422996.394218253	1836604.282285504	1884499.721614211	2387920.1734276223	1883214.7282059568	2851234.5829291204	2028336.35510338	2130250.727032141	2081150.5176834497	1460599.754708236	2316291.540664564	0.0	1701240.1085560168	1692292.8799408926	2421369.516048686	1568026.5605840967	1635146.848600422	1956184.53615544	1956855.1461694627	1441733.228316816	1641855.8408910178	2402079.2932172483	2929135.983829762	2099495.694724776	1440540.444777896	2273523.76031875	2558656.465450108	2137139.9054334983	2198987.998328181	0.0	1432453.0515612245	2012877.613488468	1729365.7947506525	1487105.972755572	0.0	1659754.0657782592	1844685.2041888025	2000979.556590282	1935185.2671175608	1946556.8457092985	0.0	2493977.0598712736	0.0	1887856.3991099864	1971830.6238016584	1392352.3183920882	1469577.0114703325	0.0	2266373.200659447	0.0	2187266.590710905	2596210.256760488	2390870.280358786	2063854.832372792	0.0	0.0	2140234.0289275977	1896879.921457344	1534203.2075574163	1593219.2695972128	2163011.238620561	1731621.8937276262	2483690.075549078	1629266.6049770946	1419829.497255205	955505.418242302	2141533.710823084	1653635.8131901347	0.0	0.0	1469921.2968469698	1944042.3549959816	1938389.689534051	0.0	3021904.7529498334	1146766.8646132213	0.0	1344804.6824835397	0.0	1480020.502912654	2007179.2531279884	1997665.7745326075	1834945.6541707576	2286255.688347277	1899718.155739359	1693372.5619733485	1908713.1321672609	1396165.7676167386	1593102.680327963	0.0	1937772.82740636	1806065.981727967	1931044.2470904533	2121423.621038398	1707160.540052134	1978978.907553957	1545751.9638491552	1353219.8122224156	2314537.8018661165	1939277.9938832528
P_18	1606304.1615161027	1559704.90017141	2268118.33573783	1474700.2766048042	1350744.5582667743	1553874.4183504554	1846511.5738630584	2232919.3416614174	1933863.588796584	1614160.509252416	4309354.920220388	0.0	1347989.7977296328	1512222.071938797	2139828.555847297	2056002.0679357576	1157272.4033289056	1622454.2806810825	1281841.4005479233	1334862.1200957804	1348101.047552185	1953120.585580115	2413387.278207831	2473883.9526734785	1561143.6651470335	1850540.1985118303	2602515.057766425	1601532.75061053	2555563.643133012	0.0	1272560.0945577526	2059148.0429486048	1577195.7404673512	1630144.3204412176	0.0	2435945.7814390445	1684433.4169979452	1757207.371381377	2224060.9938278785	1515308.002922774	0.0	1837428.314203678	0.0	1461934.90195458	1761129.940113418	1428796.979115217	1429176.708521455	0.0	1606331.329766513	0.0	2836450.2059256025	1860940.697201278	1681578.5740974604	1750571.6639629724	0.0	0.0	1989525.9493833785	2328669.5365286944	1080214.2180539854	1684732.659010562	2040465.200545524	1676302.4954641068	2130328.3519016625	1281194.4298810663	2057597.7164338063	1009866.173777365	1700452.7823541835	1578268.8925861302	0.0	0.0	1295346.390553638	1910931.8642792257	1739155.90437617	0.0	2172192.646846433	1309557.0105144072	0.0	1541422.8006572523	0.0	1461231.0088700124	2799161.4081895435	1335958.812009861	1655451.7116026436	1453497.319547937	1227578.9783978122	1857453.4382221124	1453049.4105810442	1442755.1467713895	1505684.778060668	0.0	1923057.867688216	1784532.5565987087	2271149.4602120603	1560736.6292436027	2074716.9311637897	1579063.9066519856	1250233.5388995872	1481172.8073161512	2002039.7040084293	1594108.5760836154
P_19	70401199.03169774	34282208.562476255	34986458.51249013	50977691.39239739	37246014.07770686	53873262.32121226	49748467.35951842	38049395.05016513	45393885.59290055	101083491.85454176	39553221.81414371	0.0	54867781.84427505	43125764.25534208	43575382.42889754	32766209.481909063	29072705.986216497	30862388.481221866	25033822.831062667	59407039.235195935	61428765.17132617	26294095.44994769	44652458.8141368	47978825.812878095	87984038.51713052	47876849.70729769	40069371.22824931	48702359.56363536	45250155.75297229	0.0	59167535.102370255	42034025.98379236	30454288.90099429	83190845.85520849	0.0	81773980.17787364	82020204.98853105	81472127.17885673	55663469.69180241	32052385.3342464	0.0	56956992.96490836	0.0	26988928.70987476	55469301.66781673	36124996.81856598	24640659.63479243	0.0	74093826.57591294	0.0	57845226.705754496	35039439.8994387	58750777.08074951	40235229.61835309	0.0	0.0	48035972.3463955	54498722.60808938	37080425.403411366	36788040.09895222	51995167.75887127	55720212.039465405	35464666.350782625	31068281.926344927	23842474.64734718	14060763.35426871	36360188.822671	43368666.40411335	0.0	0.0	16151942.337760342	21536193.27570374	49204158.58137335	0.0	34819480.25663388	36664156.83640599	0.0	61011408.36522799	0.0	30643964.108452223	42481010.786967136	66445832.27323136	79834473.74892893	42497837.714123696	35036565.66032644	45449415.67697384	27127390.41846377	99639052.31251508	33835500.93854205	0.0	34122848.38289676	97002602.28984503	56517108.582533054	33279473.63744359	43112175.22900588	27577343.515142325	54216143.81786048	58342850.70890876	49959687.83948714	86215378.76360294
P_20	3033340.983385457	2329943.503551086	4081765.176001962	1647483.2450155157	2130221.8012505807	2487039.965218926	2167053.885144906	2998307.1925324867	2920785.790861241	2041772.7957930155	5772251.099967292	0.0	1902634.044117819	3112586.925516689	2895438.4618624444	2301634.2372862734	1374912.437082902	2364755.004191376	2460858.2780029327	1844532.2618852456	2131578.4489799547	2686281.476354451	2653133.85452207	4635133.313930191	1960224.0096985416	2016307.651009597	2702813.4735404016	2125118.8908957243	3587358.856193461	0.0	1639147.3653872444	2755689.2409180338	1737739.7496144956	2404634.1497983034	0.0	3495109.6495688725	1786946.7623787674	2134942.494143633	3391308.006596654	1967315.1411982551	0.0	2283885.8195342887	0.0	2050563.7966707407	3194905.99194543	2389360.685732559	1971899.378971069	0.0	1946634.76828554	0.0	3343582.79345994	2040221.692427429	2222382.00407166	3051595.3876486826	0.0	0.0	1866178.9692084868	3178792.473571306	1180886.4844395823	1923398.24567586	3070473.8015250624	2343385.8493807483	4244144.913739307	1271453.5946313718	3808552.403052863	1361701.2384956898	2265335.437836345	2051932.276471924	0.0	0.0	2511062.050432207	2942297.7731158244	3231339.07328348	0.0	2787018.071304226	1545391.1053114336	0.0	2307111.7505046525	0.0	2098662.3512902493	2706774.2244539307	1613953.2194596755	2320706.4133259254	1987128.627352244	1396634.1577400262	3057414.518917637	1822699.844912171	1713286.9313966916	2522403.539423773	0.0	3330003.412090565	2177692.221502924	2787034.723798621	2073413.9353909048	2815382.389272712	2561254.357271174	2153357.013644086	1908203.3738217808	4083769.925262124	3013846.175753829
P_21	2215322.0596848466	1994244.417647692	2180535.1737101	2057340.9836309	2012299.3954271944	2027278.9738020448	1679454.8331826616	2494306.352150497	2151581.148947957	1793129.8868399162	2735751.7722072327	0.0	1679209.4376565225	2372844.6030111555	2203201.4192586383	1450728.2074009115	1656635.0349830445	1794499.484089367	1450370.993603385	1544797.1458800829	1485467.6927894815	2084137.2727421487	2463044.3942992752	2389034.775780563	2307565.2686133	1866188.688728736	2438154.4765528752	1850252.641678455	2757713.663878884	0.0	1596302.060496826	2426877.734207186	1652383.406590204	1723333.303117591	0.0	1853746.3021103223	1879645.0388118736	1726128.2948389126	2050264.24866521	1829712.8482964225	0.0	2771390.229830037	0.0	1448340.753165215	2176913.299886915	1971231.9466121509	1603270.876726195	0.0	1657285.2601386658	0.0	1942441.4770376496	2217633.886723791	1958655.231062687	1785801.128212815	0.0	0.0	1946637.004677469	2043903.5620737905	1706479.337173758	1733462.682705843	1931502.5549955703	1772448.6996484206	2842994.5617682524	1353562.870193445	1939097.2879396065	905293.8406892428	2355527.010830512	2215894.512032112	0.0	0.0	1542265.3944426964	1690024.905507167	1931493.004222152	0.0	2839691.32916004	1208858.393024652	0.0	1490588.7110628411	0.0	1735340.448695708	3062194.185274964	1502346.0916902446	1505308.097141418	2228223.1144354786	1604323.1884967857	2366378.314114592	2010160.1275808644	1427737.1482613925	1347449.5575481486	0.0	2717979.316207452	1751830.240884509	2497104.925818335	2047672.0742938907	1772715.643263161	1692439.9149864065	1592402.024590198	1243265.4808436695	2431263.094787385	2209332.1974072848
P_22	8737601.030948183	6226030.584503906	6929173.2047175085	7408756.270113433	5219744.94897995	15929470.82917224	16144668.39994934	5153136.173211454	8824197.279609531	6343612.677551352	8768981.661676547	0.0	7427978.095985808	5789343.3675953485	12779034.242759366	12801602.970001915	3317360.23649029	5188468.100607434	6109246.674523044	3723824.232827513	7283826.946525698	8893024.446552219	8372129.153965526	6580102.34837551	4710914.25560917	8455283.498826211	9431402.987562884	10462467.910545822	4521939.071675424	0.0	4015666.659934912	7569882.311694688	6332233.042836186	5658758.806301735	0.0	6398161.495133298	7725974.488520788	7840969.345987475	9114886.91429166	11110220.839005493	0.0	5836994.045543672	0.0	5088023.018841574	5976704.415116385	6857577.338226608	2706804.1489821263	0.0	7873326.453354474	0.0	7197106.92582201	6389127.290528946	5892155.765332809	9084228.202784937	0.0	0.0	11005786.213167395	6500238.559162946	5201508.243051417	11681917.516646896	6088866.272625529	6707517.294469344	5807019.276474177	4756157.463025144	5675583.018669548	5176579.157911655	5624017.684882363	9461400.40067458	0.0	0.0	9263289.665762356	8236838.902575811	6996252.992741863	0.0	5271123.467637404	10260477.553092912	0.0	5221619.814935243	0.0	6586185.275931406	8546444.379051171	5463746.88034779	7797551.749954614	4989269.504895464	7776552.5193664385	12218393.152213631	6555261.039322849	6281915.065506768	5348769.638467433	0.0	7995774.352174552	7447738.828079428	11161380.087176334	6292784.655550125	8334822.967917738	8580958.409164958	4334594.232107275	6791079.563540534	6383891.094912317	9616119.107789245
P_23	3743210.310411377	2363463.1787230195	2390089.2175794463	2105660.4322564704	1676438.6618094274	3050954.983940546	1899681.462450229	3015335.082280681	2505769.0322622694	1937123.9241618628	3614463.055893335	0.0	2313161.646975612	2052198.814740816	2517668.689036955	1446949.318907688	1692800.775210009	2223790.0247405623	2971864.5552192605	1792679.6398911704	1646049.6393118766	2287753.548295798	3301717.7597533823	3264538.003277757	1913783.1552051145	2526992.9479443226	2812979.9900741903	2535339.495443844	2875201.731921968	0.0	1477511.520264088	2332936.474317788	2442384.742789122	2119837.3050777577	0.0	1816485.0053258613	2473240.6172104394	1484943.8495845224	2350755.41294285	2312823.510447988	0.0	2213983.4905283465	0.0	2043253.5925864384	2794148.9085914213	2930453.8789979853	1834101.5029668447	0.0	2230679.518443668	0.0	2563559.991852746	2545347.143289413	1755342.663393757	2483167.3897558404	0.0	0.0	2492296.586184261	2826630.915719726	1889172.2972618528	2028312.813069288	2684558.936953514	2076213.3464328344	3293286.71265453	1866068.991897192	1752072.6540507271	1053591.5003149488	2397351.134467561	2492635.660799728	0.0	0.0	1948986.0313168743	3291237.639744651	2628262.022478964	0.0	2747602.4973076703	1126051.5859297249	0.0	1562959.4247057927	0.0	1573743.1409672557	3031324.56463044	2002375.1719151605	2496562.195996798	2208848.7456262945	1773606.9282755472	2898036.2572025247	2008521.007896424	2235205.978153724	2593361.838561912	0.0	2354820.9246047065	2347017.313764028	2546915.537641133	2207998.1373434835	2436737.5455714017	2631337.1980017605	2228565.396304537	1756631.5841570518	3000571.029394915	3502835.79929843
P_24	2527849.0398939424	2285487.9967219164	3009852.446425636	3129371.994017564	2349860.955767852	2902536.3378311256	2878321.7887437334	3142126.7055273494	3062723.642567366	2883366.779404444	3765855.70302055	0.0	2558120.7476529	2823040.407630772	2585777.036523817	3776849.576238288	1908996.6081871304	2963535.2767377086	1336828.2060159885	1886922.894779718	3159113.8398955045	3412717.48325834	3891583.074279446	3467531.17558602	3123349.426743862	3070564.8280466865	3379403.635884606	2871106.0672453665	3063364.3900918383	0.0	1993794.086678597	2588598.373294523	2399110.253057024	2785981.027404804	0.0	4242250.728759852	3620310.857040828	3560364.8031932525	2922539.061217437	2366625.381061171	0.0	3838415.7251605066	0.0	1853062.7660799124	2563186.020966432	2150834.8317842213	2326983.9718293683	0.0	2494995.756037217	0.0	3642545.807922332	2965141.6748788245	2358967.593411665	2196593.6316027828	0.0	0.0	2934561.146971296	3442053.275015061	1721679.613238663	2178993.977906255	3226371.932111854	3634023.784953461	3372109.3465725803	1968098.1980953333	2751086.6940808506	1404758.9410654278	2843374.537209029	2032630.5956905868	0.0	0.0	2256714.7274944684	2311904.490475816	2519029.012300228	0.0	3017931.570671041	2303268.891269837	0.0	2464258.545322204	0.0	2163399.183944609	2838571.28185897	2548564.1703192163	3611824.7056376417	2859841.292661154	1993876.2533107563	3016270.327915984	2506935.1720915698	2641836.9886234635	1774968.6634226737	0.0	2724487.9887360465	2377426.5911242347	3633932.1002043984	2582284.9462522115	3123518.0313956896	2477935.031649097	2416453.004661134	2347804.8622233025	3011696.9857471115	2918261.397652007
P_25	2931022.3632766376	2194810.5052783745	1957612.9919432828	2183295.247903992	1567484.8594652808	3033232.0604970795	2731450.4119846625	2515297.404935572	2524195.959558848	2232755.4750449806	3993691.054628347	0.0	1973951.4248446585	1967185.886995912	2189078.88399418	1846052.8316667404	1451743.859747436	1669658.295482664	2427050.723261079	1851308.5125501235	1905935.813912948	2176882.8509349646	2873417.986378064	2318084.503697391	1485668.146420809	2713262.7127137454	2605830.268032173	2305097.887106206	2419591.792427375	0.0	1487244.2929735205	2479059.728203696	2210725.909485297	1528883.0914603176	0.0	1541819.596829452	1898934.6917545928	1669529.2210816036	2172204.328364686	2265648.2329309285	0.0	2234586.769651291	0.0	1834569.0782415213	2205129.146180544	2940372.967584302	1458543.858255573	0.0	1825907.2976469127	0.0	2353656.8508921373	2029044.7120286764	1702651.1545015494	2398861.573104116	0.0	0.0	2270701.3616534034	1987199.342362015	1519068.7843201912	1893440.136955972	2224234.940398938	1639797.730375183	2727435.950005063	1600067.5151900018	1559510.18961849	1018274.4170079124	1838119.31609805	2307041.622904772	0.0	0.0	1962847.390220314	2839948.991515467	2486577.374655581	0.0	2357628.8164287102	1465232.927217453	0.0	1195819.856346257	0.0	1739682.7353370627	2253075.314963486	1657266.6928353794	1877427.3692657552	1824821.3718105208	1716049.4142542626	2708362.973776762	2004600.950974003	1816863.59922165	1910009.1557227548	0.0	2535662.897426995	2480420.26070576	2881153.204080708	1621061.1688046858	2078606.724102116	2404732.4543690425	1800702.6027134904	1579080.5183235237	2991997.65235725	2909570.379904223
P_26	2699989.129367066	2252881.2985525834	3144117.1034470527	2711522.123064792	1510359.1070368495	3255931.826778882	3767437.0331952632	2426227.7552014296	3258693.342796204	2333222.6979503054	3839974.721082281	0.0	1955707.384064841	1889511.4947554409	3257416.790758264	3330778.0169467377	1519688.0885776216	1932297.5475198352	2250362.914976678	1592596.024480396	1759064.9393305364	3126670.385824625	2737698.059974883	3293855.207862268	1404195.08767322	2824816.9000368863	2560270.424773336	3132906.026563297	2562396.614261887	0.0	1615499.8389839248	2817414.159511006	2175343.0021613645	1961956.521047705	0.0	2296487.002087511	3052011.262697732	1704122.1104391976	2628897.016179766	2994971.640634025	0.0	2712125.58570556	0.0	1685987.6613549052	2908669.7243835675	2637203.116083453	1613028.5021114969	0.0	2477477.56975249	0.0	3667281.472972869	2525161.4359813686	1803475.876062236	3134798.682109151	0.0	0.0	3954065.182831336	2075840.6983987244	1714911.556991722	2830800.8591761813	2172646.883833614	2338344.771051084	2561958.10359913	1838672.2072885907	2219675.301426702	1966075.7023323071	2096412.64131698	2722756.623115	0.0	0.0	3412307.54955042	2520557.8384651	3052812.485823869	0.0	2601255.8792390823	2171770.447946276	0.0	1998295.8086700444	0.0	2337299.867104524	2858101.300656862	1490337.5345398304	2657823.2331037186	1910317.699297806	1859190.4574017024	2866497.912117033	2115057.628481037	2157071.326523276	2201440.8429600564	0.0	2990246.945467561	2844778.797641451	3383847.544997843	1816590.425401551	3127718.675095042	2297081.5977589344	1939638.755257836	2714988.8028880656	3249603.4769511865	3320277.390730854
